source,captured_at,source_url,source_type,extraction_method,project_id,project_slug,agency_name,project_name,district,province,department,address,latitude,longitude,sales_start_year,delivery_year,delivery_date,update_date,project_phase,floor_count,parking_count,view,typology,bedrooms,bedrooms_min,bedrooms_max,bathrooms_min,bathrooms_max,built_area,free_area,total_area_min,total_area_max,area_min,area_max,total_area,unit_status,unit_count,price_min,currency,list_price_avg,sale_price_avg,price_per_m2_list,price_per_m2_sale,sale_year,sale_month,sale_date,income,total_m2,financing_banks,amenities,project_description,project_contact,project_email,project_phone,project_whatsapp,builder_slug,builder_description,price_history_count,latest_price_history_date,latest_price_history_from,latest_price_history_status,visit_count,field_confidence,missing_required_fields
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/lince/muvin-1918,portal,sitemap + obj_project_completo + json_ld + html_table,1918,1918-muvin,COSAPI,MUVIN,Lince,Lima,Lima,Av. Prolongación Iquitos 1870,-12.08216994328835,-77.02847027765532,,2024,2024-04-30,2026-05-04,Entrega inmediata,,,,Departamento,2 a 3,2,3,2,3,,,55.97,119.51,55.97,119.51,55.97,Entrega inmediata,1,408741.14,PEN,408741.14,,7302.86,,,,,408741.14,55.97,otros,Área de juegos para niños | Gimnasio | Jardin de niños | Karaoke | Lobby | Sala Bar | Sala de Internet | Sala de Niños | Sala de usos Múltiples | Terraza | Zona de Lavandería | Zona de Parrillas | Otros,"El proyecto MUVIN está ubicado en la Av. Prolongación Iquitos (Lince) a unos pasos de San Isidro, esta ubicación brinda una conexión única a las vías principales de la ciudad. Contará con departamentos de 1, 2 y 3 dormitorios con excelente distribución y acabados exclusivos. Las áreas comunes de MUVIN incluyen espacios de Co-working, espacios sociales como sala lounge, beauty room, salas de niños y una terraza gourmet con zonas BBQ, zona de sushi y horno artesanal. MUVIN es un proyecto de Cosapi Inmobiliaria y Gerpal.",Cosapi Inmobiliaria,contacto@cosapiinmobiliaria.com.pe,,966874541,cosapi,"Cosapi Inmobiliaria es la empresa subsidiaria de Cosapi S.A. dedicada al desarrollo y construcción de bienes inmuebles, principalmente destinados a la vivienda. Tenemos el gran reto de desarrollar proyectos que mejoren la calidad de vida de la gente y que a su vez contribuyan activamente con la generación de una mejor ciudad. Creemos que esto trasciende a nuestros proyectos, ya que estos deben integrar las necesidades, deseos y aspiraciones de las personas con los requerimientos de una ciudad moderna.",2,2026-04-11 07:00:03,408741.14,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/jesus-maria/monterosso-1940,portal,sitemap + obj_project_completo + json_ld + html_table,1940,1940-monterosso,TORATTO GRUPO INMOBILIARIO,MONTEROSSO,Jesus Maria,Lima,Lima,Jr. Coronel Zegarra N° 1045-1057,-12.0763886,-77.0455583,,2022,2022-06-18,2026-05-14,Entrega inmediata,9,,,Departamento,2 a 2,2,2,2,2,,,69.56,69.88,69.56,69.88,69.56,Entrega inmediata,1,519006.8,PEN,519006.8,,7461.28,,,,,519006.8,69.56,Financiamiento propio,Areas verdes | Jardin interior | Lobby | Zona de Parrillas,"¡Descubre MONTEROSSO! ¡Últimos departamentos disponibles! Departamentos en entrega inmediata con 9 pisos ubicada en una de las zonas más privilegiadas de Jesús María, a solo unos pasos de la Municipalidad de Jesús María y la Plaza San José, rodeado de todo lo que necesitas para una vida plena. A pocos minutos de centros comerciales, universidades, colegios y parques, todo al alcance de tu mano. El edificio cuenta con Lobby, un ascensor, jardín botánico en el último piso, zona de parrilla y la posibilidad de disfrutar de la comodidad del gas Cálida en tus espacios, además de modernos acabados. ¡Ahora puedes conocer nuestro departamento piloto! ¡Agenda tu cita hoy! Nuestra sala de ventas: Jr. Coronel Zegarra 1045 - 1057, Jesús María.",Deny Narciso,dnarciso@grupotoratto.com,012843979,920830232,toratto-grupo-inmobiliario,"Somos Toratto Grupo Inmobiliario, una empresa de capital 100% peruano que desarrolla su actividad empresarial en el área de la planificación, construcción y promoción de proyectos inmobiliarios por y para el cuidado de la familia.",1,2025-10-09 02:25:15,519006.8,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/pueblo-libre/nerea-1955,portal,sitemap + obj_project_completo + json_ld + html_table,1955,1955-nerea,GRUPO CARAL,Nerea,Pueblo Libre,Lima,Lima,Av. Bolívar Nº 947,-12.0719417,-77.0625745,,2025,2025-09-30,2025-12-29,Entrega inmediata,,,,Departamento,3 a 3,3,3,2,2,,,74.24,92.3,74.24,92.3,74.24,Entrega inmediata,1,516283.63,PEN,516283.63,,6954.25,,,,,516283.63,74.24,Banco SCOTIABANK,Gimnasio | Lobby | Sala de Niños | Sala de usos Múltiples | Zona de Lavandería | Zona de Parrillas | Otros,"NEREA es un edificio familiar ubicado en Pueblo Libre. Cuenta con departamentos de 1, 2 y 3 dormitorios en flats y dúplex desde los 41 m² hasta los 169 m². Proyecto con certificación Mivivienda Verde. Aprovecha nuestras facilidades de pago. ¡Estamos en construcción!",Grupo Caral,nerea.nexo@canal-soporte.com,941034967,941034967,grupo-caral,"Somos una empresa de capital peruano que entregó más de 3,000 departamentos a clientes satisfechos. Nos dedicamos a la construcción de proyectos inmobiliarios con diseño innovador, moderno y funcional. Nuestra filosofía nos ha llevado a construir proyectos únicos, pensados en ser los nuevos hogares de las familias modernas y que puedan perdurar en el tiempo. En Grupo Caral sabemos e interiorizamos que la compra de un inmueble es una de las decisiones más importantes en la vida de nuestros clientes, por ello les brindamos el mejor servicio pre y post venta, con la asesoría necesaria durante todo el proceso de su nueva compra.",2,2026-02-07 07:00:01,516283.63,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/chorrillos/invent-chorrillos-1974,portal,sitemap + obj_project_completo + json_ld + html_table,1974,1974-invent-chorrillos,INVENT INMOBILIARIA,Invent Chorrillos,Chorrillos,Lima,Lima,Calle José Olaya 225,-12.1661626,-77.0245367,,2024,2024-02-28,2026-05-05,Entrega inmediata,11,84,,Departamento,1 a 3,1,3,1,3,,,36.72,135.76,36.72,135.76,36.72,Entrega inmediata,157,223253.1,PEN,223253.1,,6079.88,,,,,35050736.7,5765.04,Banco INTERBANK,Área de juegos para niños | Areas verdes | Gimnasio | Lobby | Sala Bar | Sala de Internet | Sala de Niños | Sala de usos Múltiples | Terraza | Video vigilancia | Zona de Lavandería | Zona de Parrillas | Otros,"Si te encuentras en la búsqueda de un proyecto inmobiliario, que te permita estar a unos pasos del malecón y disfrutar de actividades al aire libre. Invent Chorrillos es para ti. Desde nuestro proyecto disfrutarás las mejores caminatas en el malecón y estarás rodeado de áreas verdes, además podrás realizar diversas actividades y todo desde tu nuevo depa, gracias a nuestras áreas comunes, como zona de parrillas, gimnasio, TV Room, Bike Parking, centro de lavado, y ¡mucho más! Invent Chorrillos cuenta con 157 departamentos de 1 y 2 dormitorios de 37.76 m2 a 136.83 m2 perfectamente distribuidos en 11 pisos. Sumado a un total de 84 estacionamientos, haciendo de este proyecto la propuesta familiar que estabas buscando en Chorrillos. Sabemos que para ti el cuidado del medio ambiente es fundamental, por eso nuestro proyecto forma parte de nuestros beneficios exclusivos: Ecoinvent, lo cual permite ahorrar un 30% del consumo del agua, tecnología LED, sensores de movimiento, paneles solares en áreas comunes, gas, sanitarios y griferías.",Cesar Seclén,"invent@sistema.cl,invent_centralizador@sistema.cl,cseclen@invent.com.pe",934914475,934914475,invent,"Invent es crear, diseñar, idear, construir y proyectar,algo que no se haya hecho antes. Una arquitectura nueva y fresca, una arquitectura inteligente. Crear viviendas es todo un reto, y encontrar un punto medio que las conecte es lo que invent sabe hacer a la perfección.",2,2026-05-07 07:00:01,223253.1,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/santiago-de-surco/simplicity-1976,portal,sitemap + obj_project_completo + json_ld + html_table,1976,1976-simplicity,AKAMAI,Simplicity,Santiago De Surco,Lima,Lima,manuel olguin 485,-12.0903598,-76.9735504,,2025,2025-08-31,2026-02-06,Entrega inmediata,,,,Departamento,2 a 3,2,3,1,2,,,60.59,99.4,60.59,99.4,60.59,Entrega inmediata,1,542121,PEN,542121,,8947.37,,,,,542121,60.59,Banco INTERBANK,Gimnasio | Lobby | Piscina | Sala Bar | Sala de cine | Sala de usos Múltiples | Sauna | Techo Panorámico | Techos Ecológicos | Terraza | Video vigilancia | Zona de Parrillas | Otros,"Simplicity es un edificio donde la arquitectura moderna incorpora el concepto de compactos homes con departamentos desde 44m2 con las mejores áreas comunes como piscina, patio bar, pet washingtoniana, bike Station entre otras que simplificaran tu vida. Ubicada estratégicamente en Av. Manuel Olguin para que encuentres todo cerca.",Rosario Mita,rmita@alpunto.com.pe,959246150,959246150,akamai,"Gestionado por Akamai SAC, inmobiliaria que se encuentra desarrollando en Perú dos grandes proyectos: Simplicity en Surco ( antes Supra) con 400 departamentos y Homie en Pueblo Libre ( antes Río grande) con más de 200 departamentos.",2,2026-01-20 07:00:03,542121,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/arequipa-1988,portal,sitemap + obj_project_completo + json_ld + html_table,1988,1988-arequipa,ACTUAL,Arequipa,Miraflores,Lima,Lima,Av Arequipa 4405 miraflores ,-12.1097102,-77.03034250000002,,2023,2023-12-30,2026-05-04,Entrega inmediata,,,,Departamento,2 a 3,2,3,2,3,,,92.26,110.23,92.26,110.23,92.26,Entrega inmediata,1,759480,PEN,759480,,8231.95,,,,,759480,92.26,Banco BBVA | otros,Lobby | Piscina | Sala de Niños | Sala de usos Múltiples | Techo Panorámico | Terraza | Zona de Parrillas,"Proyecto Arequipa, ubicado en el distrito de Miraflores, Lima. Te brinda departamentos de 1, 2 y 3 dormitorios flat y dúplex y la oportunidad de vivir en un proyecto sostenible con la certificación internacional LEED. Cuenta con los estándares de sostenibilidad establecidos, tales como azotea verde, tecnología LED, sensores de movimiento, paneles solares de áreas comunes, sistema de red de gas natural, sanitarios y griferías con ahorro de agua, tratamiento de aguas residuales domésticas para reúso y más. Descubre todo lo que Arequipa tiene para ti. Toda suscripción de convenio de separación correspondiente a la compra del inmueble se realizará en soles. Tipo de cambio referencial.",Verónica Guevara  - Iris Naupari,marketingactualperu@gmail.com,"936636289,967729820",936636289,actual,"En 1998 un grupo de profesionales ligados por más de una década a la actividad inmobiliaria, desde la arquitectura, ingeniería, construcción, gestión y ventas, formamos Actual Inmobiliaria a fin de unir nuestros conocimientos y experiencia.Tras una larga experiencia, trayectoria y prestigio de 18 años en el mercado inmobiliario, hemos desarrollado más de 25 proyectos en Chile. En los últimos años, nuestras operaciones se han ampliado a Perú y Colombia donde venimos desarrollando más de 16 proyectos en la actualidad.",2,2026-01-09 07:00:03,759480,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/lince/esencial-1991,portal,sitemap + obj_project_completo + json_ld + html_table,1991,1991-esencial,ALERCES INMOBILIARIA,Esencial,Lince,Lima,Lima,Av César Vallejo 1445 ,-12.0881635,-77.0465631,,2024,2024-01-01,2025-11-20,Entrega inmediata,,,,Departamento,2 a 2,2,2,2,2,,,57.27,65.29,57.27,65.29,57.27,Entrega inmediata,1,519000,PEN,519000,,9062.34,,,,,519000,57.27,otros,Área de juegos para niños | Gimnasio | Jardin de niños | Lobby | Sala Bar | Sala de Niños | Sala de usos Múltiples | Zona de Parrillas,"Con una excelente ubicación entre Lince y San Isidro a un pasos del Parque Ramón Castilla ideal para disfrutar momentos en familia con lo pequeños de la casa. Encuentra departamentos desde 2 y 3 habitaciones, con los más finos acabados en la sala, comedor, dormitorios con closet, cocina con muebles altos y bajos Los mejores departamentos en Lince para una vida practica sin complicaciones. Cuenta con las mejores áreas comunes: Área de juegos para niños, gimnasio, Sala bar , sala de usos múltiples, zona de parrillas.",Jhancarlos Moreno,"esencial_alerces@evolta.pe,informes@alerces.com.pe",923626385,923626385,alerces-inmobiliaria,"Mostramos pasión por crear espacios únicos con carácter genuino. Preocupados por el cuidado del medio ambiente y futuro de nuestros clientes, en Alerces nos preocupamos por construir y diseñar edificios de manera sostenible, tomando en consideración distintos puntos.",1,2025-10-09 02:25:15,519000,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/cercado-de-lima/s14-apartments-1993,portal,sitemap + obj_project_completo + json_ld + html_table,1993,1993-s14-apartments,URBANA PERÚ,S14 Apartments,Cercado de lima,Lima,Lima,Avenida Arequipa N°1441,-12.079079,-77.0350193,,2024,2024-09-30,2026-05-16,Entrega inmediata,,,,Departamento,2 a 2,2,2,1,1,,,129.36,129.36,129.36,129.36,129.36,Entrega inmediata,1,833793,PEN,833793,,6445.52,,,,,833793,129.36,Banco BANBIF,Jardin interior | Lobby | Sala de usos Múltiples | Zona de Lavandería | Zona de Parrillas | Otros,"S14 APARTMENTS cuenta con espacios optimizados, funcionales, eficientes e independientes de 1,2 y 3 dormitorios. Tiene una excelente ubicación estratégica, cerca al centro financiero, zonas comerciales y centros de estudios. S14 APARTMENTS tiene una arquitectura moderna que se integra al entorno; además de considerarse como un referente de la movilidad urbana por su ubicación cercana a corredores de autobuses, ciclovías y a principales vías.",Urbana Peru - Call center,"rocio.casafranca@urbanaperu.com.pe,nataly.quintana@urbanaperu.com.pe",017191709,955925518,urbana-peru,"Somos la marca internacional de la Constructora Colpatria, realizando proyectos inmobiliarios propios y a terceros desde el año 2006, buscando brindar siempre soluciones de edificación para los diferentes segmentos en Lima Metropolitana.",2,2026-05-17 07:00:03,833793,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/magdalena-del-mar/invent-juan-de-aliaga-2056,portal,sitemap + obj_project_completo + json_ld + html_table,2056,2056-invent-juan-de-aliaga,INVENT INMOBILIARIA,Invent Juan de Aliaga,Magdalena Del Mar,Lima,Lima,AV. JUAN DE ALIGA 435,-12.0950815,-77.0597209,,2025,2025-03-31,2026-05-05,Entrega inmediata,22,105,,Departamento,1 a 3,1,3,1,3,,,43.38,116.91,43.38,116.91,43.38,Entrega inmediata,164,364500,PEN,364500,,8402.49,,,,,59778000,7114.32,Banco BCP,Área de juegos para niños | Areas verdes | Gimnasio | Jardin interior | Lobby | Parque privado | Piscina | Sala Bar | Sala de Niños | Terraza | Video vigilancia | Zona de Lavandería | Zona de Parrillas | Otros,"¿Te gustaría vivir en un departamento conectado a todo y perfecto para independizarte? Eso es exactamente lo que consigues con nuestro proyecto. Aliaga 435, se encuentra ubicado en un lugar estratégico, a pasos de San Isidro, desde el que llegarás a cualquier lugar en solo unos minutos. Imagínate vivir a 10 minutos de Miraflores en bicicleta, a 8 minutos del Parque la Pera y a 5 minutos de avenidas principales como . la Costa Verde, A pasos de la Av. Salaverry y, la Av. Javier Prado Oeste. ¡Ahora es una realidad! El proyecto cuenta con un total de 164 departamentos de 1, 2, 3 dormitorios y duplex de más de 142m2 perfectamente distribuidos en 22 pisos. Convirtiéndolo así en uno de los proyectos más exclusivos e innovadores por su privacidad. Sumado a esto, podrás encontrar un total de 105 estacionamientos, lo que hace de Aliaga 435, el proyecto que tanto estabas buscando. Nuestro proyecto se caracteriza por ser smart, lo que significa que podrás controlar tu departamento desde tu celular, y mantenerte conectado a internet con una súper velocidad gracias a la fibra óptica. Además, es un proyecto Eco-Invent, utilizando focos, griferías, y recursos de bajo consumo eléctrico, contribuyendo así con el uso responsable del medio ambiente. Además, cuenta con las mejores áreas comunes para que puedas aprovechar cada espacio, y que Magdalena se convierta en tu hogar ideal. Disfruta de la piscina, coworking, bike parking, zona de parrillas, sky bar, salón de niños y ¡mucho más!",Juan Simonetti,"invent@sistema.cl,invent_centralizador@sistema.cl,jsimonetti@invent.com.pe",923079044,923079044,invent,"Invent es crear, diseñar, idear, construir y proyectar,algo que no se haya hecho antes. Una arquitectura nueva y fresca, una arquitectura inteligente. Crear viviendas es todo un reto, y encontrar un punto medio que las conecte es lo que invent sabe hacer a la perfección.",2,2026-05-07 07:00:01,364500,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/la-victoria/escala-2059,portal,sitemap + obj_project_completo + json_ld + html_table,2059,2059-escala,PAZ,Escala,La Victoria,Lima,Lima,Avenida Galvez Barrenechea 200,-12.088630566721406,-77.01416105440742,,2023,2023-11-30,2025-11-18,Entrega inmediata,31,,,Departamento,2 a 2,2,2,2,2,,,66.24,74.73,66.24,74.73,66.24,Entrega inmediata,1,497000,PEN,497000,,7503.02,,,,,497000,66.24,Banco SCOTIABANK,Área de juegos para niños | Areas verdes | Gimnasio | Jardin interior | Lobby | Piscina | Sala Bar | Sala de Niños | Terraza | Zona de Parrillas,Escala es un proyecto de Paz ubicado en el punto de encuentro entre Lima moderna y Lima tradicional. Escala está ubicado en una zona con gran proyección de crecimiento gracias a su accesibilidad. Este moderno edificio de 31 pisos cuenta con todo lo que uno necesita para tener un estilo de vida moderno; es un espacio que convive a la perfección con los cambios y el crecimiento de la ciudad.,Omar Cáceres ,jorge.caceres@paz.pe,986651323,986651323,paz,"Paz inmobiliaria, con 17 años desarrollando proyectos inmobiliarios, +9,200 unidades entregadas que corroboran nuestro compromiso con nuestros clientes y 29 proyectos desarrollados que nos alientan a seguir mejorando la ciudad, nuestro propósito, ""Creamos espacios, para disfrutar la vida"" es la guía en cada paso que damos.",2,2026-04-11 07:00:03,497000,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/lince/toscana-2064,portal,sitemap + obj_project_completo + json_ld + html_table,2064,2064-toscana,TORATTO GRUPO INMOBILIARIO,TOSCANA,Lince,Lima,Lima,Jr. Alayza y Roel N° 2616 ,-12.0902366,-77.0357975,,2023,2023-08-31,2026-05-14,Entrega inmediata,8,,,Departamento,2 a 3,2,3,2,4,,,55.25,129.26,55.25,129.26,55.25,Entrega inmediata,1,502387.5,PEN,502387.5,,9092.99,,,,,502387.5,55.25,Banco BBVA | otros,Jardin interior | Lobby | Video vigilancia,"¡Descubre TOSCANA, un proyecto diseñado para ti y en tu familia! Departamentos en entrega inmediata con 8 pisos ubicado en Lince límite con San Isidro, a 3 cuadras del parque castilla y cerca a la Av. 2 de mayo. Disfruta de la comodidad, y cercanía a centros comerciales, restaurantes, entidades financieras y supermercados como: Vivanda, Wong, etc. Disponibilidad de departamentos: flat y dúplex con balcón y terraza (*) Toscana cuenta con lobby, estacionamiento para bicicletas y la certificación EDGE. Visítanos: Nuestra sala de ventas: Av. Gral Trinidad Morán 368, Lince. Toscana: Jr. Carlos Alayza y Roel N° 2616 – 2626, Lince *Unidades varían según disponibilidad",Silvia Granda,sgranda@grupotoratto.com,012843979,947451567,toratto-grupo-inmobiliario,"Somos Toratto Grupo Inmobiliario, una empresa de capital 100% peruano que desarrolla su actividad empresarial en el área de la planificación, construcción y promoción de proyectos inmobiliarios por y para el cuidado de la familia.",1,2025-10-09 02:25:15,502387.5,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-isidro/canaval-185-2077,portal,sitemap + obj_project_completo + json_ld + html_table,2077,2077-canaval-185,SENDA,CANAVAL 185,San Isidro,Lima,Lima,"Av. Canaval y Moreyra 185, San Isidro",-12.096494210753823,-77.02401351954906,,2024,2024-09-30,2026-04-22,Entrega inmediata,,,,Departamento,2 a 2,2,2,2,2,,,61.24,75.41,61.24,75.41,61.24,Entrega inmediata,1,649900,PEN,649900,,10612.34,,,,,649900,61.24,Banco BBVA,Areas verdes | Gimnasio | Lobby | Sala de usos Múltiples | Terraza | Video vigilancia | Zona de Parrillas | Otros,Últimos departamentos de 2 dormitorios en SAN ISIDRO a un paso del centro financiero.,Keny Sanabria,"contacto@senda.pe,ksanabria@senda.pe",905464193,905464193,senda,"Somos una inmobiliaria peruana que pone a tu disposición desarrollos residenciales que garanticen un estilo de vida dinámico y sustentable, certificados por el Best Place to Live.",2,2026-05-05 07:00:01,649900,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/brena/maz-etapa-1-2079,portal,sitemap + obj_project_completo + json_ld + html_table,2079,2079-maz-etapa-1,CONSTRUCTORA INARCO,MAZ - Etapa 1,Breña,Lima,Lima,Av. Fernandini 960,-12.0681643,-77.0499823,,2024,2024-09-30,2026-05-11,Entrega inmediata,,,,Departamento,2 a 3,2,3,2,2,,,57.7,71.44,57.7,71.44,57.7,Entrega inmediata,1,380000,PEN,380000,,6585.79,,,,,380000,57.7,Banco BCP,Área de juegos para niños | Gimnasio | Jardin interior | Karaoke | Lobby | Sala Bar | Sala de Niños | Sala de usos Múltiples | Terraza | Zona de Lavandería | Zona de Parrillas | Otros,"¡Recibe más por tu inversión! Elige tu depa Maz de 2 o 3 Dorms y disfruta de sus 17 áreas sociales para compartir. Vive a pasos de: - Sala y juegos para niños - Terrazas parrillas x4 - Gimnasio - Sala Gamer - Terraza con caja china x2 - Sala lounge karaoke - Sala de clases grupales - Coworking ¡VIVE +CÉNTRICO! Vive conectado a todo, Maz está a 2 Cdras del CC. La Rambla Av Brasil y a 6 Cdras del Campo de Marte.",Dennis Pacherres,"proyectomaz@inarco.com.pe,vendedor01@inarco.com.pe",983274949,983274949,constructora-inarco,"Buscamos ofrecer alternativas donde los clientes puedan encontrar un producto que supere sus necesidades y expectativas, optimizando espacios, ofreciendo buena calidad de acabados, preocupándonos por la seguridad y comodidad que se merecen.",2,2025-10-17 07:00:02,380000,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-borja/sb-norte-1189-2110,portal,sitemap + obj_project_completo + json_ld + html_table,2110,2110-sb-norte-1189,EVERGRAN GRUPO INMOBILIARIO,SB NORTE 1189,San Borja,Lima,Lima,Av San Borja Norte 1189,-12.093442,-76.9926012,,2024,2024-02-01,2026-05-14,Entrega inmediata,,,,Departamento,3 a 3,3,3,3,3,,,97.44,97.44,97.44,97.44,97.44,Entrega inmediata,1,799000,PEN,799000,,8199.92,,,,,799000,97.44,Banco BCP,Lobby | Sala de usos Múltiples,"SB Norte1189 se ubica a pocos pasos del Pentagonito, en una zona que ofrece seguridad, tranquilidad y exclusividad propia del distrito de San Borja. Todos los departamentos tienen vista a la calle, lo que les proporciona una hermosa vista a los parques de San Borja. Este proyecto ha sido diseñado pensando en las familias modernas y prácticas de hoy en día, y su ubicación privilegiada lo sitúa en un entorno rodeado de parques y ciclovías, ideales para aquellos que disfrutan de una vida activa al aire libre. Comienza a hacer realidad tus sueños en un ambiente rodeado de áreas verdes que invitan a compartir momentos únicos.",Junior Vásquez,"sanborja@evergran.pe,mhervias@evergran.pe","983577290,955271230",955271230,evergran-grupo-inmobiliario,"Somos un equipo de personas que diseñan calidad de vida haciéndola más fácil, más sencilla. Construimos formatos para vivir desde el disfrute, la comodidad y la familia. Cada una de las unidades inmobiliarias que desarrollamos las hacemos pensando en la funcionalidad de la vida diaria de los clientes.",2,2026-05-15 07:00:03,799000,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-miguel/alborada-san-miguel-2115,portal,sitemap + obj_project_completo + json_ld + html_table,2115,2115-alborada-san-miguel,GRUPO MG,ALBORADA - SAN MIGUEL,San Miguel,Lima,Lima,Av. La Paz 1150,-12.085133683930286,-77.09409531208384,,2023,2023-10-31,2026-05-08,Entrega inmediata,,,,Departamento,1 a 3,1,3,2,2,,,58,104.1,58,104.1,58,Entrega inmediata,1,337800,PEN,337800,,5824.14,,,,,337800,58,Banco BANBIF | Banco BCP | Banco BBVA | Banco Comercio | Banco PICHINCHA | Banco GNB | Banco INTERBANK | Banco SCOTIABANK,Área de juegos para niños | Lobby | Sala de Niños | Sala de usos Múltiples | Terraza | Zona de Parrillas,"Proyecto de Vivienda Multifamiliar que te conectará con todo lo que puedes necesitar cerca a tú Nuevo Hogar como parques, supermercados, universidades, colegíos, clínicas con una distancia a no más de 5 minutos de estos, además de estar a una cuadra de la Av. Costanera donde podrás disfrutar de actividades con Tú Familia o deportes al aire libre. El proyecto se encuentra ubicado a la altura de la cuadra 11 de la Av. La Paz esquina con Jr. Francisco de Zela, distrito de San Miguel a una cuadra de la Av. Costanera, con accesos rápidos al circuito de playas lo que le permitirá llegar a otros distritos de Lima en pocos minutos, a una cuadra del colegio Innova Schools, a 5 minutos de Tottus y 8 minutos de Plaza San Miguel.",Grupo MG,msanchez@grupomg.pe,949700760,949700760,grupo-mg,"Somos una inmobiliaria constructora 100% peruana con más de 21 años de experiencia. Especializados en proyectos inmobiliarios, edificaciones y construcción civil. Hemos entregado 30 proyectos, consolidando nuestra reputación y respaldo en el rubro.",2,2026-05-08 07:00:02,337800,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-isidro/tree-san-isidro-2192,portal,sitemap + obj_project_completo + json_ld + html_table,2192,2192-tree-san-isidro,GRUPO T&C,Tree San Isidro,San Isidro,Lima,Lima,Av. Javier Prado Este 413,-12.0914909,-77.0297293,,2026,2026-12-23,2026-04-30,En construccion,33,,,Departamento,1 a 2,1,2,1,2,,,39.81,82.41,39.81,82.41,39.81,En construccion,1,345562,PEN,345562,,8680.28,,,,,345562,39.81,Financiamiento propio,Areas verdes | Gimnasio | Jardin de niños | Jardin interior | Lobby | Parque privado | Sala Bar | Sala de Internet | Sala de usos Múltiples | Salon Gourmet | Terraza | Video vigilancia | Zona de Parrillas | Otros,"TREE edificio en Construcción con 33 pisos exclusivos departamentos desde 42 m2 hasta 82 m2, con 1-2-3 dormitorios, ubicado en el corazón de Lima y conectado con todos los distritos de la capital.",Paula Ochoa,equipocomercialtyc@gmail.com,924090578,924090578,grupo-t-c,"A través de estos años, hemos logrado consolidarnos como una de las empresas líderes en el mercado inmobiliario del país. ¡La calidad de nuestros proyectos está por encima de todo!, preocupándonos por cada detalle desde el inicio. Somos un gran equipo profesional y técnico comprometido con el resultado de nuestro trabajo gracias a modernas herramientas de ingeniería...",6,2026-04-24 07:00:02,345562,En construccion,,alta,
